1	unidep_pos	0.9321134347275032	0.9354774824731651	0.9321134347275032	0.9354774824731651
2	unidep_pos	0.9419359949302915	0.9445874757396918	0.9419359949302915	0.9445874757396918
3	unidep_pos	0.9445500633713562	0.9479938210480453	0.9445500633713562	0.9479938210480453
4	unidep_pos	0.9467680608365019	0.9492216897057076	0.9467680608365019	0.9492216897057076
5	unidep_pos	0.9504119138149556	0.9536182516734661	0.9504119138149556	0.9536182516734661
6	unidep_pos	0.9506099493029151	0.9532617736760803	0.9506099493029151	0.9532617736760803
7	unidep_pos	0.9494217363751585	0.9517962530201608	0.9506099493029151	0.9532617736760803
8	unidep_pos	0.9519169835234474	0.9534598170079613	0.9519169835234474	0.9534598170079613
9	unidep_pos	0.9532240177439797	0.9548857289975047	0.9532240177439797	0.9548857289975047
10	unidep_pos	0.954531051964512	0.9535390343407137	0.954531051964512	0.9535390343407137
11	unidep_pos	0.9531448035487959	0.9554006416603953	0.954531051964512	0.9535390343407137
12	unidep_pos	0.953818124207858	0.9551233809957619	0.954531051964512	0.9535390343407137
13	unidep_pos	0.9563529784537389	0.9558363369905335	0.9563529784537389	0.9558363369905335
14	unidep_pos	0.9540953738910013	0.9562324236542955	0.9563529784537389	0.9558363369905335
15	unidep_pos	0.9534220532319392	0.9556382936586525	0.9563529784537389	0.9558363369905335
16	unidep_pos	0.9559173003802282	0.9561532063215431	0.9563529784537389	0.9558363369905335
17	unidep_pos	0.954887515842839	0.9545292510001189	0.9563529784537389	0.9558363369905335
18	unidep_pos	0.9555608365019012	0.9560343803224145	0.9563529784537389	0.9558363369905335
